GEO_NAME,employed,unemployed,5 to 14 years,african american,all occupations,average total income of household in 2020 ($),between 7 a.m. and 7:59 a.m.,"black, n.o.s.","caucasian (white), n.o.s.",chinese,filipino,government transfers (%),indigenous identity,major repairs needed,median value of dwellings ($),movers,"no certificate, diploma or degree",not in the labour force,one-maintainer household,"postsecondary certificate, diploma or degree",public transit,renter,"south asian, n.o.s.",spending 30% or more of income on shelter costs,total visible minority population,under 5 years,average number of rooms per dwelling,2000 and before,65 years and over
59151420,55.35714285714286,7.476635514018691,17.1,0.0,95.8,91.58765382287675,26.9,0.0,0.0,37.1,0.0,19.6,1.7,4.9,83.85744234800839,15.8,25.2,21.568627450980394,48.8,39.3,25.0,39.0,0.0,20.0,69.0,4.9,6.1,70.8,24.4
59151423,45.3125,11.666666666666666,16.9,0.0,95.9,95.3197498486988,17.0,0.0,0.0,33.8,15.0,29.4,0.0,57.9,99.58071278825996,14.4,16.7,38.59649122807017,50.9,54.2,31.9,29.8,0.0,29.8,76.1,5.2,3.9,89.5,26.3
59151424,56.60377358490566,4.62962962962963,15.4,0.0,100.0,90.78071414161792,25.6,0.0,0.0,32.8,4.2,16.0,3.3,4.2,81.23689727463312,14.5,17.6,47.368421052631575,35.4,55.6,17.9,37.5,0.0,23.4,55.8,3.8,5.8,77.10000000000001,33.3
59151425,43.75,10.416666666666668,20.8,0.0,95.2,95.21888238854146,9.8,0.0,2.6,24.6,14.0,28.4,5.3,8.3,85.16771488469601,9.6,19.8,29.166666666666668,52.1,59.4,9.8,81.3,0.0,20.8,59.3,8.3,4.2,83.39999999999999,23.0
59151426,63.46153846153846,4.081632653061225,12.1,0.0,100.0,87.25035303611055,30.2,0.0,1.8,14.2,6.2,12.6,2.6,10.5,83.85744234800839,18.2,12.2,23.91304347826087,31.6,61.2,16.3,55.3,0.0,29.7,42.5,0.0,5.5,76.4,15.8
59151427,55.55555555555556,8.60215053763441,6.3,0.0,98.5,93.10066572523704,19.5,0.0,0.0,14.2,3.5,15.9,0.0,5.9,94.33962264150944,17.0,11.8,17.94871794871795,58.8,64.5,24.4,51.0,0.0,24.0,44.2,9.4,4.6,86.19999999999999,17.700000000000003
59151428,61.111111111111114,6.944444444444445,13.8,0.0,98.0,90.5789792213032,20.0,0.0,7.1,15.5,8.3,14.4,0.0,0.0,83.85744234800839,8.3,16.7,28.947368421052634,52.6,56.9,40.0,47.4,0.0,27.0,41.0,6.9,5.1,65.9,34.3
59151429,66.0377358490566,5.5045871559633035,14.7,0.0,97.4,89.57030461972967,35.0,0.0,0.0,12.9,0.0,12.3,0.0,9.8,81.23689727463312,10.5,11.9,26.785714285714285,45.1,67.9,15.0,27.5,0.0,23.5,18.7,11.8,6.0,80.4,29.4
59151430,38.23529411764706,10.526315789473683,0.0,0.0,98.1,88.56163001815614,27.6,0.0,0.0,23.9,0.0,12.4,0.0,18.2,82.54716981132076,16.1,10.4,18.6046511627907,30.3,71.4,10.3,39.4,0.0,20.6,33.7,8.7,5.9,81.79999999999998,24.299999999999997
59151432,52.083333333333336,6.185567010309279,14.8,0.0,95.2,92.39459350413557,31.7,0.0,4.0,46.5,3.0,16.0,0.0,6.5,83.85744234800839,6.9,24.7,30.612244897959183,45.7,41.2,19.5,43.5,0.0,22.2,74.3,5.6,5.6,71.8,26.1
59151433,56.09756097560976,5.128205128205128,9.5,0.0,100.0,87.1494855759532,17.6,0.0,2.2,54.9,0.0,13.7,0.0,6.1,82.54716981132076,8.8,25.6,32.432432432432435,42.4,56.4,11.8,27.3,0.0,15.6,59.3,0.0,7.2,84.89999999999999,24.299999999999997
59151434,68.88888888888889,9.411764705882353,9.7,0.0,96.9,92.39459350413557,32.4,0.0,9.1,22.2,0.0,16.6,4.0,7.5,81.23689727463312,14.1,8.2,22.5,40.0,70.6,17.6,45.0,0.0,21.6,36.0,12.9,6.0,77.5,17.5
59151435,80.76923076923077,10.576923076923077,19.0,0.0,98.9,91.18418398224733,26.1,0.0,2.5,5.0,3.4,11.2,2.5,5.9,85.03668763102725,26.7,5.8,17.307692307692307,41.2,71.2,23.9,64.7,0.0,27.5,12.6,0.0,5.1,90.10000000000001,0.0
59151436,63.26530612244898,4.49438202247191,14.7,0.0,100.0,87.45208795642526,17.1,0.0,0.0,24.1,0.0,10.2,0.0,7.9,85.16771488469601,10.9,13.5,20.0,34.2,65.2,20.0,21.1,0.0,23.1,33.0,0.0,6.2,79.0,29.0
59151437,74.4186046511628,3.896103896103896,11.1,0.0,98.3,82.91305224934436,28.1,0.0,0.0,9.9,0.0,6.7,0.0,5.4,83.85744234800839,20.9,10.4,23.52941176470588,48.6,70.1,12.5,37.8,0.0,21.1,28.3,11.1,5.4,75.6,10.8
59151438,70.96774193548387,2.857142857142857,9.4,0.0,100.0,92.99979826507969,17.9,0.0,0.0,17.3,0.0,16.4,0.0,0.0,85.16771488469601,18.5,7.1,15.384615384615385,48.6,57.1,25.6,70.3,0.0,27.8,42.0,12.5,4.0,67.6,13.5
59151439,62.5,7.228915662650602,16.0,0.0,94.8,93.50413556586645,22.5,0.0,4.0,13.1,14.1,19.6,11.1,10.8,0.0,9.1,18.1,32.55813953488372,54.1,57.8,20.0,81.1,0.0,33.3,47.0,12.0,4.9,83.7,21.6
59151440,50.0,0.0,11.1,0.0,100.0,93.2015331853944,38.1,0.0,0.0,41.2,10.3,20.4,0.0,13.3,83.85744234800839,2.9,19.4,28.000000000000004,40.0,56.5,28.6,53.3,0.0,13.8,58.8,7.4,5.5,83.19999999999999,30.0
59151441,43.63636363636363,11.76470588235294,6.9,0.0,98.4,92.29372604397821,15.0,0.0,0.0,54.4,0.0,27.6,1.8,10.8,85.03668763102725,13.9,26.5,41.30434782608695,40.5,41.2,22.5,29.7,0.0,39.5,84.2,3.4,6.2,78.3,45.900000000000006
59151442,54.41176470588235,6.722689075630252,15.6,0.0,97.0,93.2015331853944,16.3,0.0,2.3,36.9,16.9,26.2,1.5,13.0,83.85744234800839,18.6,16.0,41.17647058823529,60.9,59.7,39.5,50.0,0.0,37.0,83.1,6.3,5.7,76.1,32.6
59151443,52.38095238095239,5.617977528089887,10.3,0.0,94.6,92.99979826507969,27.5,0.0,0.0,43.3,5.2,24.6,2.1,5.7,85.69182389937107,11.6,22.5,36.17021276595745,57.1,40.4,27.5,42.9,0.0,20.6,82.5,5.1,5.5,80.0,25.700000000000003
59151444,56.470588235294116,4.838709677419355,11.4,0.0,98.3,91.22453096631027,22.8,0.0,2.3,35.8,2.8,23.4,4.6,0.0,82.54716981132076,21.5,16.7,36.27450980392157,40.0,52.7,29.1,40.0,0.0,27.7,78.7,8.6,6.2,60.0,24.599999999999998
59151448,50.74626865671642,8.264462809917356,12.0,0.0,98.6,93.60500302602381,19.6,0.0,0.0,42.0,5.1,26.6,2.9,5.2,85.03668763102725,11.5,24.8,40.74074074074074,56.9,49.6,30.4,39.7,0.0,25.9,73.9,4.0,5.4,79.2,46.5
59151449,31.11111111111111,6.185567010309279,8.0,0.0,98.0,93.70587048618115,20.6,0.0,0.0,29.6,0.0,22.6,4.6,0.0,83.85744234800839,13.5,17.5,36.53846153846153,48.9,50.5,32.4,48.9,0.0,31.8,59.3,0.0,5.5,77.89999999999999,35.5
59151450,50.0,5.072463768115942,9.3,0.0,100.0,91.18418398224733,20.4,0.0,1.3,47.1,7.2,22.8,0.0,5.9,85.03668763102725,10.5,23.9,39.705882352941174,47.1,48.6,37.0,33.3,0.0,20.0,82.2,8.1,6.1,70.5,35.3
59151451,60.65573770491803,4.958677685950414,10.3,0.0,98.8,91.8902562033488,18.6,0.0,0.0,27.9,8.1,16.2,0.0,0.0,85.03668763102725,12.7,10.7,27.11864406779661,44.2,65.3,52.5,53.8,0.0,28.8,71.5,0.0,5.1,63.5,13.399999999999999
59151452,50.0,6.976744186046512,15.6,0.0,100.0,92.99979826507969,21.9,0.0,0.0,19.4,15.1,22.6,0.0,10.3,91.71907756813417,14.3,16.3,25.0,51.3,60.5,34.4,35.9,0.0,25.0,72.8,11.1,5.3,79.4,30.8
59151453,53.191489361702125,6.896551724137931,23.1,0.0,96.4,92.49546096429292,22.9,0.0,0.0,28.7,17.6,18.0,3.7,18.4,85.16771488469601,12.0,13.8,36.58536585365854,39.5,52.9,37.1,44.7,0.0,31.6,76.9,7.7,5.6,89.5,18.4
59151454,64.0,5.9405940594059405,11.5,0.0,95.7,91.99112366350616,30.0,0.0,0.0,27.8,16.5,17.8,0.0,0.0,85.16771488469601,11.3,11.9,30.0,38.9,52.5,24.0,38.9,0.0,30.6,78.3,0.0,5.8,80.60000000000001,19.5
59151455,57.89473684210527,7.042253521126761,15.7,0.0,98.0,93.96812588259027,16.7,0.0,1.3,30.4,17.7,22.6,0.0,3.0,89.09853249475891,4.5,14.1,22.727272727272727,50.0,59.9,34.7,50.0,0.0,30.3,82.9,4.5,4.5,86.4,31.799999999999997
59151456,46.666666666666664,3.90625,6.9,0.0,100.0,93.4032681057091,24.0,0.0,0.0,49.0,9.1,25.8,0.0,0.0,85.16771488469601,12.0,25.8,35.82089552238806,43.1,43.0,32.0,33.3,0.0,35.3,86.0,0.0,5.7,64.7,31.3
59151457,44.44444444444444,10.256410256410255,5.8,0.0,90.5,92.59632842445028,17.9,0.0,0.0,51.7,18.0,25.2,0.0,6.7,85.03668763102725,20.5,30.8,58.82352941176471,46.7,44.9,25.0,36.7,0.0,30.0,92.0,0.0,5.8,70.0,23.4
59151458,54.71698113207547,4.081632653061225,15.8,0.0,97.1,92.89893080492233,10.0,0.0,0.0,35.5,21.5,20.4,0.0,0.0,87.78825995807128,14.0,15.3,20.454545454545457,40.0,53.1,36.7,35.0,0.0,30.8,93.5,3.5,5.2,60.0,17.5
59151459,57.692307692307686,7.446808510638298,8.5,0.0,95.3,92.49546096429292,19.6,0.0,0.0,36.1,22.2,30.6,0.0,5.6,85.03668763102725,6.5,18.1,31.70731707317073,33.3,53.2,30.4,58.3,0.0,22.2,82.4,5.1,5.3,86.2,30.6
59151460,68.57142857142857,8.98876404494382,15.6,0.0,96.9,91.58765382287675,20.4,0.0,0.0,21.5,24.7,22.2,6.5,7.4,89.09853249475891,25.5,19.1,32.075471698113205,33.3,55.1,65.3,63.0,0.0,0.0,88.2,0.0,5.9,70.3,25.9
59151461,51.78571428571429,5.1020408163265305,15.5,0.0,100.0,94.00847286665322,14.6,0.0,0.0,37.5,18.8,24.0,5.4,10.3,85.16771488469601,2.7,16.3,33.33333333333333,51.3,41.8,50.0,56.4,0.0,25.6,89.3,8.5,5.1,69.2,33.3
59151463,57.89473684210527,7.352941176470589,0.0,0.0,95.3,92.99979826507969,14.7,0.0,0.0,46.1,36.8,28.4,0.0,0.0,82.54716981132076,10.8,25.0,40.0,52.2,42.6,41.2,39.1,0.0,26.1,98.7,8.2,6.3,69.5,21.7
59151464,57.14285714285714,8.791208791208792,13.5,0.0,100.0,92.79806334476498,21.4,0.0,3.1,15.5,25.8,20.4,0.0,5.3,85.16771488469601,8.2,15.4,33.33333333333333,47.4,49.5,28.6,55.3,0.0,21.1,78.6,3.8,5.3,73.6,7.9
59151465,43.75,6.521739130434782,10.0,0.0,98.1,93.30240064555174,22.5,0.0,0.0,21.8,26.4,30.0,0.0,5.0,85.69182389937107,8.3,18.5,36.36363636363637,60.0,50.0,32.5,50.0,0.0,30.0,88.2,8.3,4.7,80.0,22.5
59151467,75.0,5.88235294117647,0.0,0.0,94.1,94.00847286665322,17.4,0.0,1.8,16.8,2.7,8.4,0.0,0.0,0.0,32.4,3.9,15.517241379310345,50.9,79.4,47.8,96.5,0.0,39.3,64.6,15.0,3.0,59.7,0.0
59151469,54.43037974683544,7.801418439716312,9.5,0.0,98.0,92.29372604397821,10.3,0.0,0.0,37.8,7.9,26.0,1.2,10.0,85.69182389937107,6.7,17.0,25.806451612903224,46.0,46.8,25.0,20.0,0.0,22.0,92.1,3.2,6.0,78.0,18.0
59151470,61.81818181818181,7.6923076923076925,11.8,0.0,95.7,94.10934032681057,23.1,0.0,3.3,24.8,4.1,19.6,9.1,13.7,83.85744234800839,15.1,13.5,36.734693877551024,60.8,54.8,17.9,72.5,0.0,26.0,50.4,13.7,4.7,82.4,13.7
59151471,56.52173913043478,5.0,11.5,0.0,100.0,93.70587048618115,14.6,0.0,0.0,31.0,3.5,21.2,0.0,8.9,85.69182389937107,11.8,7.0,26.41509433962264,46.7,59.0,25.0,53.3,0.0,26.1,84.8,6.6,5.2,80.0,28.799999999999997
59151472,45.90163934426229,7.627118644067797,10.7,0.0,95.5,95.52148476901351,20.0,0.0,0.0,44.9,15.0,35.6,0.0,22.6,85.03668763102725,4.0,21.2,39.6551724137931,49.1,45.8,35.6,62.3,0.0,34.0,87.3,2.4,4.4,77.3,47.1
59151473,49.122807017543856,9.322033898305085,9.2,0.0,97.2,90.67984668146056,22.9,0.0,0.0,51.5,0.0,18.8,0.0,4.4,83.85744234800839,14.5,21.2,36.666666666666664,55.6,42.4,12.5,28.9,0.0,20.0,82.6,0.0,6.4,86.7,35.5
59151474,50.943396226415096,11.214953271028037,7.1,0.0,97.0,91.08331652208997,18.6,0.0,3.4,47.0,15.4,18.2,0.0,0.0,85.03668763102725,7.7,26.2,36.36363636363637,50.0,45.8,23.3,32.5,0.0,40.0,85.6,2.9,5.8,72.5,22.5
59151475,44.927536231884055,9.090909090909092,16.7,0.0,95.2,90.98244906193261,28.0,0.0,0.0,47.0,12.0,22.0,1.8,4.1,82.54716981132076,9.8,21.7,36.486486486486484,49.0,46.2,28.0,36.7,0.0,18.0,89.1,6.3,6.3,79.6,28.599999999999998
59151476,64.51612903225806,1.4705882352941175,12.9,0.0,98.9,91.08331652208997,32.9,0.0,0.0,29.3,12.2,23.2,0.0,0.0,81.23689727463312,21.2,15.4,29.72972972972973,36.5,56.6,28.6,48.1,0.0,34.6,87.1,0.0,6.0,73.10000000000001,30.700000000000003
59151477,44.871794871794876,5.333333333333334,11.5,0.0,100.0,90.78071414161792,23.2,0.0,0.0,62.1,3.0,23.2,0.0,5.8,81.23689727463312,10.7,22.7,51.388888888888886,30.8,48.7,16.1,21.2,0.0,21.2,85.3,7.3,7.0,78.80000000000001,38.4
59151478,37.03703703703704,11.016949152542372,14.5,0.0,95.1,93.60500302602381,31.6,0.0,0.0,40.0,10.0,29.6,0.0,0.0,80.71278825995807,15.2,15.3,42.857142857142854,43.5,49.2,18.4,41.3,0.0,34.8,91.4,8.4,5.9,65.2,37.0
59151479,46.2962962962963,12.380952380952381,10.6,0.0,92.6,94.31107524712527,19.6,0.0,0.0,48.8,8.9,28.2,0.0,4.8,81.23689727463312,12.2,28.6,29.411764705882355,57.1,47.6,30.4,59.5,0.0,28.6,88.5,9.1,5.2,71.4,23.8
59151483,62.295081967213115,8.256880733944955,11.9,0.0,96.3,92.19285858382085,27.0,0.0,0.0,26.4,20.9,22.8,6.2,0.0,85.03668763102725,12.3,17.4,20.833333333333336,43.2,56.9,30.2,43.2,0.0,20.5,82.2,4.5,5.3,68.2,22.7
59151484,46.51162790697674,8.108108108108109,7.5,0.0,100.0,93.4032681057091,24.1,0.0,0.0,45.0,8.8,26.4,0.0,9.7,85.16771488469601,14.8,24.3,54.83870967741935,48.4,41.9,27.6,25.8,0.0,22.6,83.8,3.8,5.8,74.2,25.9
59151485,42.0,5.208333333333334,10.9,0.0,98.3,92.59632842445028,12.8,0.0,0.0,46.8,0.0,26.4,0.0,0.0,85.03668763102725,10.9,34.4,28.26086956521739,41.2,35.4,10.3,17.6,0.0,27.3,73.6,3.1,7.0,79.39999999999999,23.5
59151486,30.37974683544304,3.816793893129771,11.5,0.0,98.2,96.95380270324793,31.6,0.0,1.4,47.2,13.9,32.4,2.1,4.7,85.16771488469601,16.1,27.5,42.30769230769231,78.8,48.1,28.9,69.4,0.0,58.8,72.2,0.0,3.9,41.2,67.0
59152941,71.3527851458886,4.3115438108484,21.1,0.0,99.3,91.7490417591285,25.9,0.6,0.6,28.8,6.1,10.7,1.4,2.0,94.99475890985325,31.9,6.3,19.35483870967742,50.4,71.3,8.8,41.9,0.0,28.3,65.4,9.7,3.9,19.4,9.7
59152942,64.96350364963503,6.25,16.5,0.0,97.6,90.29655033286262,29.7,0.0,1.8,28.8,7.2,13.0,0.0,5.0,95.38784067085955,13.1,9.2,28.155339805825243,52.1,73.3,15.4,25.2,0.0,21.2,57.9,8.7,5.3,59.7,29.4
59152943,48.214285714285715,8.653846153846153,10.2,0.0,95.1,90.07464192051644,16.1,0.0,0.0,53.3,0.0,18.0,0.0,8.7,81.23689727463312,0.0,14.4,41.66666666666667,28.3,65.4,22.6,21.7,0.0,11.1,72.3,10.2,7.4,93.5,56.5
59152944,62.5,3.7037037037037033,17.1,0.0,98.6,93.2015331853944,20.4,0.0,5.6,37.3,13.5,20.6,0.0,0.0,93.0293501048218,5.5,11.1,29.411764705882355,34.0,61.1,20.4,55.3,0.0,25.5,81.7,6.6,4.9,100.0,19.200000000000003
59152945,50.45871559633027,6.217616580310881,10.4,0.0,97.4,93.68569699414968,27.5,0.0,0.0,48.5,7.1,20.8,2.9,5.2,94.07756813417191,8.8,13.5,36.904761904761905,64.9,60.6,13.0,36.1,0.0,22.7,80.4,13.6,4.6,41.300000000000004,19.6
59152946,42.30769230769231,5.839416058394161,13.1,0.0,100.0,94.04881985071616,18.4,0.0,0.0,32.0,1.3,24.6,6.7,4.6,95.71540880503144,4.7,19.0,40.0,50.8,48.9,14.3,52.3,0.0,10.9,48.0,8.2,5.8,101.59999999999998,43.1
59153075,62.16216216216216,7.6923076923076925,18.2,0.0,96.2,90.98244906193261,20.9,0.0,0.0,32.1,9.9,18.8,0.0,7.4,85.03668763102725,7.4,10.3,32.5,29.6,46.2,25.6,18.5,0.0,26.9,85.2,4.5,6.0,81.4,22.200000000000003
59153076,61.904761904761905,0.0,18.2,0.0,100.0,0.0,31.6,0.0,0.0,31.0,9.5,0.0,0.0,0.0,87.78825995807128,14.3,13.2,17.647058823529413,50.0,68.4,36.8,25.0,0.0,0.0,81.0,0.0,6.0,93.8,25.0
59153077,54.54545454545454,3.1746031746031744,16.3,0.0,100.0,93.2015331853944,8.3,0.0,0.0,43.1,12.5,19.2,2.7,0.0,83.85744234800839,21.9,14.3,36.666666666666664,53.6,54.0,29.2,50.0,0.0,32.1,91.8,7.0,5.3,78.6,28.599999999999998
59153078,44.26229508196721,14.285714285714285,19.5,0.0,95.1,91.78938874319144,26.3,0.0,0.0,37.4,7.9,19.6,0.0,0.0,85.16771488469601,18.0,17.5,29.230769230769234,46.0,49.2,26.3,30.0,0.0,34.0,86.3,7.3,6.2,76.0,22.0
59153079,60.86956521739131,2.197802197802198,21.4,0.0,98.1,93.60500302602381,8.1,0.0,0.0,32.0,7.0,22.8,0.0,8.1,85.03668763102725,9.1,20.9,43.18181818181818,40.5,49.5,29.7,32.4,0.0,38.9,78.0,5.4,5.5,78.3,27.0
59153080,54.54545454545454,3.4482758620689653,14.0,0.0,98.2,92.79806334476498,22.7,0.0,0.0,38.9,12.6,25.0,0.0,0.0,85.03668763102725,19.1,20.7,34.883720930232556,37.5,54.0,36.4,43.8,0.0,20.0,89.5,3.5,5.9,62.599999999999994,18.8
59153081,55.172413793103445,4.761904761904762,16.7,0.0,100.0,90.5789792213032,27.0,0.0,0.0,38.9,6.9,18.8,0.0,8.7,81.23689727463312,15.5,19.0,26.47058823529412,39.1,44.4,10.8,43.5,0.0,17.4,87.5,8.3,5.6,52.2,30.4
59153082,61.111111111111114,2.5974025974025974,16.2,0.0,100.0,89.36856969941496,18.2,0.0,0.0,31.3,9.6,16.8,0.0,0.0,78.61635220125785,19.3,7.8,41.46341463414634,34.5,55.8,24.2,34.5,0.0,31.0,79.3,0.0,6.6,62.1,17.200000000000003
59153083,45.16129032258064,6.153846153846154,22.9,0.0,91.7,89.36856969941496,8.0,0.0,0.0,44.0,10.7,23.2,0.0,15.0,81.23689727463312,10.8,13.8,40.0,50.0,61.5,8.0,40.0,0.0,20.0,89.2,12.5,6.3,90.0,35.0
59153084,51.85185185185185,8.653846153846153,20.0,0.0,94.1,93.60500302602381,17.9,0.0,0.0,19.2,12.5,25.2,0.0,4.5,81.23689727463312,12.6,18.3,30.0,47.7,59.6,21.4,59.1,5.8,32.6,98.3,4.6,4.7,75.1,20.4
59153085,50.98039215686274,8.0,12.7,0.0,98.6,93.50413556586645,27.1,0.0,0.0,24.8,8.3,21.6,2.8,4.5,86.47798742138365,20.2,15.0,18.0,43.2,49.0,16.7,65.9,0.0,45.5,86.2,3.2,4.4,40.9,11.4
59153086,52.459016393442624,7.317073170731707,19.2,0.0,95.7,94.10934032681057,23.1,0.0,0.0,22.6,17.5,29.0,1.5,4.4,81.23689727463312,17.8,20.3,45.90163934426229,42.2,41.5,34.6,55.6,0.0,31.1,89.1,3.8,5.5,68.89999999999999,17.700000000000003
59153087,46.478873239436616,3.4965034965034967,11.8,0.0,100.0,92.89893080492233,16.7,0.0,0.0,17.4,19.3,26.8,0.0,7.8,83.85744234800839,6.9,22.4,37.5,29.4,44.1,42.4,35.3,0.0,27.5,82.7,4.5,5.5,68.7,39.2
59153088,53.70370370370371,5.172413793103448,13.8,0.0,100.0,90.47811176114585,26.7,0.0,0.0,6.5,30.4,21.2,0.0,4.8,78.61635220125785,22.8,11.2,37.096774193548384,31.0,59.5,30.0,69.0,0.0,27.9,86.2,6.3,4.7,57.099999999999994,23.8
59153089,46.26865671641791,7.936507936507936,13.3,0.0,96.3,93.70587048618115,10.5,0.0,0.0,18.1,2.7,31.0,1.3,4.1,81.23689727463312,12.2,17.5,23.728813559322035,53.1,50.0,26.3,61.2,4.7,32.0,89.3,8.0,4.7,63.2,24.5
59153090,58.2089552238806,6.338028169014084,3.9,0.0,95.7,91.58765382287675,19.1,0.0,1.3,20.6,9.0,23.2,4.5,0.0,85.03668763102725,12.9,15.5,33.33333333333333,37.7,50.0,22.1,39.6,0.0,24.5,82.7,0.0,5.4,69.8,20.8
59153091,63.46153846153846,2.8846153846153846,8.3,0.0,100.0,91.18418398224733,21.0,0.0,0.0,6.3,28.1,21.6,0.0,10.5,80.71278825995807,15.7,13.5,25.0,36.8,55.8,24.2,50.0,0.0,20.5,85.9,0.0,5.4,65.8,29.000000000000004
59153092,48.78048780487805,3.896103896103896,8.5,0.0,100.0,93.60500302602381,28.6,0.0,0.0,35.6,10.0,26.0,0.0,6.3,78.61635220125785,21.3,28.6,35.13513513513514,46.9,45.5,42.9,62.5,0.0,22.6,88.9,0.0,5.0,43.9,31.3
59153093,51.66666666666667,5.128205128205128,10.8,0.0,98.8,91.58765382287675,16.4,0.0,0.0,16.8,15.3,22.6,0.0,0.0,82.54716981132076,14.6,21.4,22.413793103448278,43.9,51.3,31.3,34.1,11.5,23.8,90.1,6.2,5.6,61.0,19.6
59153094,57.14285714285714,6.451612903225806,21.7,0.0,95.3,92.99979826507969,9.1,0.0,0.0,34.2,18.4,17.2,0.0,0.0,87.13312368972746,18.2,12.9,22.22222222222222,55.6,62.9,30.3,48.1,0.0,37.0,90.9,10.9,5.2,74.0,11.1
59153095,51.92307692307693,9.70873786407767,18.2,0.0,95.8,91.48678636271939,29.1,0.0,0.0,30.1,19.5,24.6,0.0,5.7,81.23689727463312,11.5,14.6,21.568627450980394,34.3,57.3,27.3,54.3,0.0,33.3,95.2,2.6,5.3,74.3,20.0
59153096,57.99999999999999,5.555555555555555,16.2,0.0,100.0,91.68852128303409,23.7,0.0,0.0,33.0,20.0,20.0,4.0,12.1,78.61635220125785,6.0,17.8,50.0,33.3,47.8,28.9,42.4,0.0,32.4,91.0,2.9,5.9,75.8,24.299999999999997
59153097,57.692307692307686,5.454545454545454,23.5,0.0,98.0,94.04881985071616,18.2,0.0,2.2,46.1,4.7,10.9,1.3,1.6,89.75366876310272,28.6,5.9,25.862068965517242,62.5,67.7,42.0,57.8,2.2,53.2,81.1,8.4,3.7,20.400000000000002,12.6
59153098,55.769230769230774,6.9306930693069315,5.8,0.0,100.0,93.2015331853944,16.2,0.0,0.0,27.0,18.0,19.0,0.0,20.0,87.78825995807128,13.5,10.9,32.6530612244898,42.5,56.4,37.8,72.5,0.0,25.0,82.9,13.0,4.7,75.0,15.0
59153123,78.125,5.084745762711865,14.3,0.0,97.9,92.95945128101674,37.3,0.0,4.8,3.2,0.0,8.4,3.2,2.6,94.33962264150944,32.5,5.1,16.9811320754717,60.5,76.3,21.6,73.7,0.0,39.5,16.1,14.3,3.5,97.3,14.4
59153124,66.66666666666666,5.172413793103448,38.5,0.0,97.9,94.00847286665322,50.0,0.0,5.1,3.4,6.8,11.0,0.0,0.0,97.27463312368972,37.3,8.6,17.142857142857142,72.1,79.3,39.3,72.1,0.0,35.7,20.0,0.0,3.0,97.8,23.3
59153132,57.57575757575758,5.241935483870968,21.7,0.0,98.1,88.96509985878555,23.9,0.0,1.8,12.0,2.2,9.4,0.7,7.0,91.71907756813417,16.4,5.2,30.76923076923077,54.5,81.9,14.1,24.5,0.0,22.7,35.4,10.9,4.2,63.0,30.799999999999997
59153133,68.18181818181817,5.982905982905983,17.8,0.0,97.8,92.83841032882792,20.0,0.0,4.6,8.4,0.0,10.6,1.5,5.2,93.0293501048218,14.1,1.7,15.686274509803921,55.8,86.3,12.5,46.8,0.0,35.9,29.0,4.4,3.8,88.30000000000001,19.5
59153134,84.375,7.936507936507936,16.2,0.0,97.3,95.70304619729676,23.0,0.0,2.3,8.6,2.3,16.6,2.4,8.6,96.64570230607967,33.1,4.8,13.114754098360656,60.5,78.6,31.1,81.5,0.0,49.4,29.1,0.0,3.1,92.60000000000001,6.2
59153135,71.26436781609196,5.769230769230769,22.7,0.0,100.0,95.17853540447851,22.5,0.0,0.0,7.9,1.2,10.9,3.0,5.7,95.64989517819707,25.2,1.9,14.285714285714285,77.0,83.2,21.1,79.5,0.0,37.4,32.9,11.4,2.8,94.3,14.0
59153136,73.68421052631578,5.389221556886228,28.6,0.0,97.1,95.2592293726044,29.3,0.0,6.0,13.2,1.1,10.5,6.0,5.7,96.30503144654088,31.3,3.0,12.5,66.4,79.0,21.3,88.5,0.0,50.0,35.2,4.1,3.0,68.1,8.2
59153137,78.94736842105263,3.875968992248062,22.9,0.0,99.1,94.73471857978616,34.5,0.0,2.3,8.3,2.3,9.3,1.5,7.4,96.04297693920336,29.0,3.1,11.320754716981133,70.2,80.6,31.0,84.0,0.0,43.6,29.5,11.4,3.0,90.5,12.799999999999999
59153138,77.04918032786885,4.854368932038835,17.2,0.0,100.0,92.51563445632439,27.5,0.0,3.8,15.1,3.8,5.9,1.9,2.7,89.09853249475891,22.6,3.9,17.073170731707318,69.9,77.7,25.0,78.1,0.0,35.1,32.4,6.9,3.4,83.49999999999999,16.4
59153139,64.81481481481481,5.434782608695652,21.4,0.0,97.1,95.78374016542263,14.0,0.0,4.3,9.7,2.2,13.7,2.2,5.9,94.99475890985325,20.4,4.3,20.51282051282051,75.0,73.9,23.3,83.8,0.0,40.6,29.0,0.0,3.0,97.0,16.099999999999998
59153140,67.77777777777779,5.161290322580645,14.0,0.0,100.0,93.8874319144644,26.8,1.2,1.8,11.4,1.8,13.2,1.8,5.4,93.0293501048218,16.6,1.9,24.615384615384617,68.8,76.1,17.9,67.9,0.0,33.9,19.3,12.0,3.5,97.29999999999998,24.999999999999996
59153144,76.82926829268293,2.8368794326241136,10.0,0.0,100.0,84.1234617712326,23.3,0.0,2.4,8.3,1.8,5.0,0.0,11.1,93.0293501048218,21.7,3.5,20.0,54.3,81.0,25.0,45.7,0.0,27.2,33.9,12.0,4.4,85.1,19.8
